entity_text,entity_label,normalized_entity,source_url,sentence
Eurosport,ORG,Eurosport,https://en.wikipedia.org/wiki/Novak_Djokovic,Eurosport.
Eurosport,ORG,Eurosport,https://en.wikipedia.org/wiki/Novak_Djokovic,"- "". Eurosport. 25 April 2021."
Eurosport,ORG,Eurosport,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Djokovic as interviewed by Jim Courier on the court after his semi-final win against Andy Murray in the 2012 Australian Open, Eurosport broadcast, 27/28 January 2012."
Eurosport,ORG,Eurosport,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Novak Djokovic to join Nike, after Roger Federer, Rafael Nadal Archived 12 August 2014 at the Wayback Machine, Live Tennis Guide, 16 April 2012 - Eurosport (30 December 2014)."
Eurosport,ORG,Eurosport,https://en.wikipedia.org/wiki/Rafael_Nadal,Eurosport.
Eurosport,ORG,Eurosport,https://en.wikipedia.org/wiki/US_Open_(tennis),"Continental Europe – Eurosport - Latin America & Caribbean – ESPN International - Middle East & North Africa – beIN Sports[71] - Southern Africa – SuperSport - Indian Subcontinent – Star Sports - Southeast Asia – SPOTV - Oceania – ESPN International Exceptions - UK and Ireland – Prime Video (2022), Sky Sports (from 2023)[72][73] - Australia – Nine Network and Stan Sport - Canada – TSN and RDS (ABC is available in selected areas closer to the border) - China – CCTV and iQIYI - Japan – Wowow - Pakistan – PTV Sports[74] - South Korea – JTBC Source[75] Sources:"
Eurosport 1,ORG,Eurosport 1,https://en.wikipedia.org/wiki/Wimbledon_Championships,"In several European countries, Wimbledon is shown live on Eurosport 1, Eurosport 2 and the Eurosport Player."
Eurosport 2,ORG,Eurosport 2,https://en.wikipedia.org/wiki/Wimbledon_Championships,"In several European countries, Wimbledon is shown live on Eurosport 1, Eurosport 2 and the Eurosport Player."
Eurosport.com,ORG,Eurosport.com,https://en.wikipedia.org/wiki/Novak_Djokovic,Eurosport.com.
Eva Kovacs,PERSON,Eva Kovacs,https://en.wikipedia.org/wiki/Wimbledon_Championships,"Archived 5 July 2015 at the Wayback Machine 41, The Northern Echo, 27 June 2009, accessed 8 July 2009 - says, Eva Kovacs (16 October 2023)."
Evan,PERSON,Evan,https://en.wikipedia.org/wiki/French_Open,"- Gershkovich, Evan (10 June 2017)."
Evan Gershkovich,PERSON,Evan Gershkovich,https://en.wikipedia.org/wiki/French_Open,- Evan Gershkovich (10 June 2017).
Evans,PERSON,Evans,https://en.wikipedia.org/wiki/Rafael_Nadal,"- Evans, Richard (6 June 2010)."
Evening Public Ledger,ORG,Evening Public Ledger,https://en.wikipedia.org/wiki/US_Open_(tennis),Evening Public Ledger.
Evening Standard,ORG,Evening Standard,https://en.wikipedia.org/wiki/Rafael_Nadal,Evening Standard.
Evert,PERSON,Evert,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"Four men (Emerson, Laver, Djokovic, and Nadal) and five women (Court, Evert, Navratilova, Graf, Williams) have achieved the feat more than once over the course of their careers.[144][145][146]"
Every year,DATE,Every year,https://en.wikipedia.org/wiki/French_Open,"Every year, 280 ""ramasseurs de balles"" (literally ""gatherers of balls"" in English) are scheduled to be selected for the tournament.[71]"
Evian,ORG,Evian,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"The same month, he was announced as an ambassador for French mineral water brand Evian, which is owned by Danone.[311]"
Evian,ORG,Evian,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Evian snaps up Carlos Alcaraz as brand ambassador""."
Evonne Goolagong Cawley,PERSON,Evonne Goolagong Cawley,https://en.wikipedia.org/wiki/French_Open,", the male players who have won both the French Open and Wimbledon, played on faster grass courts, are Rod Laver, Jan Kodeš, Björn Borg, Andre Agassi, Rafael Nadal, Roger Federer, Novak Djokovic and Carlos Alcaraz, for the female players those are Evonne Goolagong Cawley, Margaret Court, Billie Jean King, Chris Evert, Martina Navratilova, Steffi Graf, Serena Williams, Iga Swiatek, Maria Sharapova, Garbiñe Muguruza, Simona Halep and Ashleigh Barty."
Ewan,PERSON,Ewan,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- West, Ewan (18 May 2025)."
Ewan,PERSON,Ewan,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- West, Ewan (8 July 2024)."
Ewan,PERSON,Ewan,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"Retrieved 2 May 2025.[dead link] - West, Ewan (25 April 2025). """
Ewan,PERSON,Ewan,https://en.wikipedia.org/wiki/Novak_Djokovic,"- West, Ewan (4 August 2025)."
Ewan,PERSON,Ewan,https://en.wikipedia.org/wiki/Novak_Djokovic,"- West, Ewan (8 April 2022)."
Ewan,PERSON,Ewan,https://en.wikipedia.org/wiki/Novak_Djokovic,"- West, Ewan (5 August 2023). "". Tennis365."
Express,ORG,Express,https://en.wikipedia.org/wiki/Rafael_Nadal,Express. 16 April 2021.
FC Barcelona,ORG,FC Barcelona,https://en.wikipedia.org/wiki/Rafael_Nadal,"One of his uncles, Miguel Ángel Nadal, is a retired professional footballer who played for RCD Mallorca, FC Barcelona, and the Spanish national team.[8"
FD Tennis,ORG,FD Tennis,https://en.wikipedia.org/wiki/Novak_Djokovic,FD Tennis.
FIFA.com,ORG,FIFA.com,https://en.wikipedia.org/wiki/Rafael_Nadal,FIFA.com.
FT Press,ORG,FT Press,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),FT Press.
Fabian Marozsan,PERSON,Fabian Marozsan,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"However, he was upset in the third round by world No. 135 Fabian Marozsan in straight sets, in what Jon Wertheim labelled the biggest upset of the year.[130][131]"
Fabian Marozsan,PERSON,Fabian Marozsan,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Fabian Marozsan Beats Carlos Alcaraz in Rome Upset""."
Fabio Fognini,PERSON,Fabio Fognini,https://en.wikipedia.org/wiki/2021_US_Open_%E2%80%93_Men%27s_singles,Fabio Fognini (first round) - 29.
Fabio Fognini,PERSON,Fabio Fognini,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"In the first round of Wimbledon, Alcaraz was unexpectedly taken to five sets by Fabio Fognini, who had already announced his retirement and had not won a match all season.[209]"
Fabio Fognini,PERSON,Fabio Fognini,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz survives five-set scare from Fabio Fognini in Wimbledon opener""."
Fabio Fognini,PERSON,Fabio Fognini,https://en.wikipedia.org/wiki/Rafael_Nadal,"In February, Nadal lost in the semi-finals to Fabio Fognini at the Rio Open,[262] before winning his 46th career clay-court title against Juan Mónaco at the Argentina Open.[263]"
Fabio Fognini,PERSON,Fabio Fognini,https://en.wikipedia.org/wiki/Rafael_Nadal,"At Monte Carlo, he lost in the semi-finals to Fabio Fognini in straight sets.[314]"
Fabio Fognini,PERSON,Fabio Fognini,https://en.wikipedia.org/wiki/Rafael_Nadal,"At the Rogers Cup, by defeating Fabio Fognini in the quarterfinals, he surpassed Roger Federer's record of 378 victories at Masters tournaments.[320]"
Fabio Fognini,PERSON,Fabio Fognini,https://en.wikipedia.org/wiki/Rafael_Nadal,"- ""Rafael Nadal loses in straight sets to Fabio Fognini in Barcelona as ""King of Clay"" is dethroned once again""."
Fabio Fognini,PERSON,Fabio Fognini,https://en.wikipedia.org/wiki/Rafael_Nadal,"- ""Italian Fabio Fognini wins a late-night epic at the US Open""."
Fabio Fognini,PERSON,Fabio Fognini,https://en.wikipedia.org/wiki/Rafael_Nadal,"- ""Monte Carlo Masters: Rafael Nadal loses to Fabio Fognini in semi-finals""."
Facebook,ORG,Facebook,https://en.wikipedia.org/wiki/Novak_Djokovic,"During the ATP Tour's shutdown due to the COVID-19 pandemic, in a Facebook live stream with other Serbian athletes hosted in April 2020, Djokovic indicated he opposes vaccination and would not be forced to take a COVID vaccine just to be able to return to the Тour.[510][517]"
Facundo Bagnis,PERSON,Facundo Bagnis,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"Alcaraz entered the Challenger Oeiras III as an unseeded player, and defeated Facundo Bagnis in the final to claim the fourth Challenger title of his career.[54][55]"
Family Court,ORG,Family Court,https://en.wikipedia.org/wiki/Novak_Djokovic,"On 10 January, the Federal Circuit and Family Court of Australia ruled in Djokovic's favour, ordering his release and noting that he was denied sufficient time to consult with lawyers and tennis officials before his interview.[261]"
Family Court,ORG,Family Court,https://en.wikipedia.org/wiki/Novak_Djokovic,Federal Circuit and Family Court of Australia.
Family Sport,ORG,Family Sport,https://en.wikipedia.org/wiki/Novak_Djokovic,"Most of his activities in the business arena have been channeled through Family Sport, a legal entity in Serbia established and run by members of his immediate family."
Family Sport,ORG,Family Sport,https://en.wikipedia.org/wiki/Novak_Djokovic,"Registered as a limited liability company, Family Sport initially focused on hospitality, specifically the restaurant business, by launching Novak Café & Restaurant, a franchise developed on the theme of Djokovic's tennis success."
Fang,PERSON,Fang,https://en.wikipedia.org/wiki/French_Open,"- Fang, Ken (23 May 2013)."
Fang,PERSON,Fang,https://en.wikipedia.org/wiki/French_Open,Fang's Bites.
Farthing,PERSON,Farthing,https://en.wikipedia.org/wiki/Novak_Djokovic,"- Farthing, Tim (31 December 2021)."
February,DATE,February,https://en.wikipedia.org/wiki/Australian_Open,"From 1987 to 2026, the Australian Open date has not changed (except for 2021, when it was postponed by three weeks to February due to the COVID-19 pandemic)."
February,DATE,February,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"In February, Alcaraz chose to play on South American clay courts for the third year in a row."
February,DATE,February,https://en.wikipedia.org/wiki/Carlos_Alcaraz,Alcaraz opted to play on European hardcourts in February for the first time in his career.
February,DATE,February,https://en.wikipedia.org/wiki/Novak_Djokovic,"In February and March, he was eliminated before the semifinals by Nick Kyrgios at the Mexican Open and Indian Wells Masters."
February,DATE,February,https://en.wikipedia.org/wiki/Novak_Djokovic,"2022: After Australia In February, Djokovic returned to the Dubai Championships, where vaccination was not required.[264]"
February,DATE,February,https://en.wikipedia.org/wiki/Rafael_Nadal,"In February, he lost in the semi-finals of Marseille."
February,DATE,February,https://en.wikipedia.org/wiki/Rafael_Nadal,"In February, Nadal lost in the semi-finals to Fabio Fognini at the Rio Open,[262] before winning his 46th career clay-court title against Juan Mónaco at the Argentina Open.[263]"
February,DATE,February,https://en.wikipedia.org/wiki/Wimbledon_Championships,"Successful candidates then commence a training phase, starting in February, in which the final BBGs are chosen through continual assessment."
"February 13, 2021",DATE,"February 13, 2021",https://en.wikipedia.org/wiki/US_Open_(tennis),"Archived from the original on February 13, 2021."
"February 16, 2016",DATE,"February 16, 2016",https://en.wikipedia.org/wiki/US_Open_(tennis),"Archived from the original on February 16, 2016."
February 1968,DATE,February 1968,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"The eventual backing of the USNLTA that came after a February 1968 vote forced the ILTF to yield and allow each nation to determine its own legislation regarding amateur and professional players, which it voted for in a special meeting in March 1968.[36]"
February 1998,DATE,February 1998,https://en.wikipedia.org/wiki/Rafael_Nadal,"In February 1998, Nadal competed outside Spain for the first time and won the Open Super 12, an unofficial world championship for U12 players in Auray."
"February 20, 2017",DATE,"February 20, 2017",https://en.wikipedia.org/wiki/US_Open_(tennis),"Retrieved February 20, 2017."
February 2004.[39,DATE,February 2004.[39,https://en.wikipedia.org/wiki/Novak_Djokovic,"Overall, Djokovic compiled a 40–11 singles and 23–6 doubles record in juniors, achieving a combined junior world ranking of No. 24 in February 2004.[39]"
February 2010,DATE,February 2010,https://en.wikipedia.org/wiki/Rafael_Nadal,"In February 2010, Rafael Nadal was featured in the music video for Shakira's ""Gypsy"".[480]"
February 2013,DATE,February 2013,https://en.wikipedia.org/wiki/Rafael_Nadal,February 2013.
February 2018,DATE,February 2018,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"In February 2018, aged 14, Alcaraz played his first professional tennis event as a qualifier at the Spain F5 ITF Futures in Murcia."
February 2020,DATE,February 2020,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"In February 2020, aged 16, Alcaraz made his ATP main-draw debut at the Rio Open after receiving a wild card for the singles main draw.[40]"
February 2022.[362,DATE,February 2022.[362,https://en.wikipedia.org/wiki/Novak_Djokovic,Medvedev replaced Djokovic as the world No. 1 player when he rose to the top ranking for the first time in February 2022.[362]
February 2026,DATE,February 2026,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"In February 2026, Alcaraz's longtime sponsor Babolat announced a commercial range of ""Carlitos Junior"" racquets and bags for young tennis players.[314]"
"February 22, 2026",DATE,"February 22, 2026",https://en.wikipedia.org/wiki/US_Open_(tennis),"Retrieved February 22, 2026."
"February 27, 2021",DATE,"February 27, 2021",https://en.wikipedia.org/wiki/US_Open_(tennis),"Archived from the original on February 27, 2021."
"February 4, 1911",DATE,"February 4, 1911",https://en.wikipedia.org/wiki/US_Open_(tennis),"February 4, 1911."
"February 5, 1915",DATE,"February 5, 1915",https://en.wikipedia.org/wiki/US_Open_(tennis),"This contentious issue was brought to a vote at the annual USNLTA meeting on February 5, 1915, with 128 votes in favor of and 119 against relocation.[17][18][19]"
"February 5, 2015",DATE,"February 5, 2015",https://en.wikipedia.org/wiki/US_Open_(tennis),"Retrieved February 5, 2015."
"February 6, 1915",DATE,"February 6, 1915",https://en.wikipedia.org/wiki/US_Open_(tennis),"February 6, 1915."
"February 6, 2015",DATE,"February 6, 2015",https://en.wikipedia.org/wiki/US_Open_(tennis),"Archived from the original on February 6, 2015."
"February 7, 1915",DATE,"February 7, 1915",https://en.wikipedia.org/wiki/US_Open_(tennis),"February 7, 1915."
Fedala,PERSON,Fedala,https://en.wikipedia.org/wiki/Novak_Djokovic,"- ""Rivalstva XXI veka: Da li je Rafole već srušio Fedala?""."
Federal Circuit,ORG,Federal Circuit,https://en.wikipedia.org/wiki/Novak_Djokovic,Federal Circuit and Family Court of Australia.
Federal Circuit and Family Court,ORG,Federal Circuit and Family Court,https://en.wikipedia.org/wiki/Novak_Djokovic,Federal Circuit and Family Court of Australia.
Federal Court,ORG,Federal Court,https://en.wikipedia.org/wiki/Novak_Djokovic,"- ""Federal Court wins match point in Djokovic visa showdown""."
Federation,ORG,Federation,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"The United States National Lawn Tennis Association (USNLTA) expressed disagreement over the power distribution within the ILTF and the designation of ""World Championship"" status to the British and French tournaments, and thus initially refused to join the Federation, choosing instead to be bystanders to their meetings.[13][8] By the 1920s, with the World Covered Court Championships failing to attract top players and the growing success of American"
Federer,PERSON,Federer,https://en.wikipedia.org/wiki/2021_US_Open_%E2%80%93_Men%27s_singles,"By reaching the final, Djokovic tied Federer's record of 31 men's singles major finals contested, and repeated his 2015 achievement of reaching all four major finals in a season."
Federer,PERSON,Federer,https://en.wikipedia.org/wiki/2022_French_Open_%E2%80%93_Men%27s_singles,"Additionally, as Federer did not enter the tournament, he fell out of the top 50 in the ATP rankings for the first time since 5 June 2000.[12][13][14]"
Federer,PERSON,Federer,https://en.wikipedia.org/wiki/2022_French_Open_%E2%80%93_Men%27s_singles,"""Federer drops out of Top 40 for the first time since June 2000""."
Federer,PERSON,Federer,https://en.wikipedia.org/wiki/Australian_Open,"- ""Federer wins fourth Australian Open, 16th major singles title"". 31 January 2010."
Federer,PERSON,Federer,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"With this match, Alcaraz and Djokovic completed a set of meetings at each of the four majors, something that the Federer–Nadal rivalry never achieved.[265]"
Federer,PERSON,Federer,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"Djokovic has said Alcaraz combines ""the best of all three worlds"" from his game, Federer's, and Nadal's.[279]"
Federer,PERSON,Federer,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"r Federer, Garbiñe Muguruza, Martina Navratilova, Andre Agassi, Björn Borg, and John McEnroe alongside other tennis greats.[322]"
Federer,PERSON,Federer,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"- ""Carlos Alcaraz 'really proud' to reach milestone before Djokovic, Nadal and Federer""."
Federer,PERSON,Federer,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Carlos Alcaraz follows Federer's 2015 path to US Open final, beats Djokovic without dropping a set""."
Federer,PERSON,Federer,https://en.wikipedia.org/wiki/Carlos_Alcaraz,"""Djokovic-Alcaraz rivalry set for Grand Slam milestone that Federer and Nadal failed to achieve""."
Federer,PERSON,Federer,https://en.wikipedia.org/wiki/Grand_Slam_(tennis),"- ""Novak Djokovic joins Federer, Nadal in rare Channel Slam triumph after Wimbledon win""."
Federer,PERSON,Federer,https://en.wikipedia.org/wiki/Novak_Djokovic,"By 2010, Djokovic had begun to separate himself from the rest of the field and, as a result, the trio of Federer, Nadal, and Djokovic was referred to as the ""Big Three"" among fans and commentators."
